weight logl tau alpha beta logZsun
0.000000000000000000e+00 -8.771779296875000000e+03 5.831730384824861391e-01 5.115116333944030869e-01 1.929679445432670448e-01 3.239136976853976835e-01
0.000000000000000000e+00 -8.770776367187500000e+03 5.366873532868413621e-01 5.143104299847528482e-01 9.539165975247165807e-02 3.476169719487010035e-01
0.000000000000000000e+00 -8.768339843750000000e+03 2.435846782526929211e-01 5.843764930457431284e-01 8.246693938492588583e-01 3.517573882432208920e-01
0.000000000000000000e+00 -8.767754882812500000e+03 1.041381010568978027e-01 5.964291225138245167e-01 7.270663937331385274e-01 3.541348085431332837e-01
0.000000000000000000e+00 -8.764864257812500000e+03 6.127057023220646714e-01 8.886360185537045542e-01 1.656131126529528652e-01 3.253086272836743786e-01
0.000000000000000000e+00 -8.763892578125000000e+03 6.186731034134118623e-02 8.251278378981108386e-01 3.670575537819216194e-01 3.042412947172660198e-01
0.000000000000000000e+00 -8.763839843750000000e+03 4.591713977915943268e-01 8.556442017568683944e-01 7.848067949239798669e-01 3.203173542592893108e-01
0.000000000000000000e+00 -8.762578125000000000e+03 4.596527923446710462e-01 5.534677961695919635e-01 3.916704822253268548e-01 3.159620558981439675e-01
0.000000000000000000e+00 -8.762575195312500000e+03 4.009891035599169040e-01 6.582375510153117837e-01 7.757262170382016597e-01 3.148579342814105120e-01
0.000000000000000000e+00 -8.757687500000000000e+03 1.796942900401934384e-01 9.761779510573755925e-01 5.063771709122599773e-02 3.554787819602553967e-01
0.000000000000000000e+00 -8.757630859375000000e+03 7.938946773373789512e-02 9.918524215256068199e-01 1.576926500205299009e-01 3.045260490997604430e-01
0.000000000000000000e+00 -8.756874023437500000e+03 4.511552247273328264e-01 4.137779588458767588e-01 3.192365812238951994e-01 3.195474110739835449e-01
0.000000000000000000e+00 -8.752696289062500000e+03 3.917037874485410631e-01 9.864778175575101837e-01 1.295393576718458784e-01 3.520919781839497720e-01
0.000000000000000000e+00 -8.752210937500000000e+03 4.959615905427819937e-01 9.924025415421343643e-01 7.396998739488774843e-01 3.215069244297075191e-01
0.000000000000000000e+00 -8.749692382812500000e+03 3.539197408457899208e-01 5.616912761654685449e-01 9.231628297326024413e-01 3.476176342057529789e-01
0.000000000000000000e+00 -8.749089843750000000e+03 5.733521352879623612e-01 7.271896025669297714e-01 1.240747959633833331e-01 3.436223225274303017e-01
0.000000000000000000e+00 -8.746995117187500000e+03 7.822787261340835574e-02 4.877001455706750921e-01 4.885507477460304671e-01 3.531612515398142582e-01
0.000000000000000000e+00 -8.744232421875000000e+03 4.342612367676089713e-01 6.848168078710936690e-01 3.348793418068892747e-01 3.486298868561340525e-01
0.000000000000000000e+00 -8.744152343750000000e+03 9.007974882708422726e-01 7.586514071993623043e-01 8.419804063156056673e-01 3.924229740583540238e-01
0.000000000000000000e+00 -8.743369140625000000e+03 2.933662256604561147e-01 8.065334950355029786e-01 2.553591105564828601e-01 3.529927019174872171e-01
0.000000000000000000e+00 -8.742585937500000000e+03 4.571865239369472533e-01 5.771199396585561248e-01 5.551134040919556423e-01 3.216542609290238275e-01
0.000000000000000000e+00 -8.741272460937500000e+03 2.956653720406845487e-01 5.804667838482712172e-01 5.200487541986367201e-01 3.504715410124134012e-01
0.000000000000000000e+00 -8.739675781250000000e+03 6.245040533264456517e-02 6.159398786130830805e-01 6.935903313671719639e-01 3.528141922282993503e-01
0.000000000000000000e+00 -8.737758789062500000e+03 2.450944773309290392e-01 7.383808148659319892e-01 8.238599260025888382e-01 3.500979420559423572e-01
0.000000000000000000e+00 -8.732587890625000000e+03 3.075845779510197886e-01 8.271903398168395372e-01 5.436932811891646011e-01 3.089303245287150501e-01
0.000000000000000000e+00 -8.730958984375000000e+03 1.860549520410781366e-02 5.078799228607818739e-01 4.288979171788569467e-01 3.090193083744026126e-01
0.000000000000000000e+00 -8.729891601562500000e+03 3.883612225340016266e-01 4.133895040646747843e-01 9.089764695573993025e-01 3.212308460447843572e-01
0.000000000000000000e+00 -8.729627929687500000e+03 1.767617286306006896e-01 4.471807705480490558e-01 8.749078298906828310e-01 3.091470176120874047e-01
0.000000000000000000e+00 -8.728349609375000000e+03 2.199338633396845655e-01 8.449118267382518255e-01 4.863578799561973920e-02 3.091004744622546374e-01
0.000000000000000000e+00 -8.726388671875000000e+03 3.629562067181432150e-01 4.527705033640511134e-01 4.423263885565297260e-01 3.151094843407405977e-01
0.000000000000000000e+00 -8.722326171875000000e+03 1.058529118014550630e-01 8.222717455158832234e-01 5.211784475061250754e-01 3.094830083739784632e-01
0.000000000000000000e+00 -8.721978515625000000e+03 4.318574587614861793e-01 7.993000812818686907e-01 3.686026696845207118e-01 3.164866496708629295e-01
0.000000000000000000e+00 -8.719245117187500000e+03 9.203467347319016501e-02 8.821595612199114589e-01 7.993663810806977965e-01 3.517992573680208679e-01
0.000000000000000000e+00 -8.717036132812500000e+03 8.705473660504114974e-02 9.773415598882074784e-01 5.382290022396267748e-01 3.064479664248745960e-01
0.000000000000000000e+00 -8.715713867187500000e+03 1.934564886370893078e-01 7.770916161522806176e-01 6.245543969055558087e-01 3.098465232758560450e-01
0.000000000000000000e+00 -8.714591796875000000e+03 4.560022991067347320e-01 4.112256417281647813e-01 2.615218866413586696e-01 3.436644177489409646e-01
0.000000000000000000e+00 -8.713118164062500000e+03 1.003774128653482922e-01 9.869883330774331665e-01 6.014434957770445900e-01 3.514847148901025786e-01
0.000000000000000000e+00 -8.712505859375000000e+03 4.834923345277243323e-01 9.459185884421894563e-01 6.398416028409568135e-01 3.273072516775811236e-01
0.000000000000000000e+00 -8.712470703125000000e+03 4.477325738953894518e-01 9.376453068806461788e-01 6.522305308983528116e-01 3.448997320139867151e-01
0.000000000000000000e+00 -8.710654296875000000e+03 4.572216308870713508e-01 5.146881688994632276e-01 8.016609512678624094e-01 3.299113920806745481e-01
0.000000000000000000e+00 -8.710462890625000000e+03 1.408047174631059661e-01 6.324209290885016710e-01 9.871299807746360955e-01 3.513468485621183968e-01
0.000000000000000000e+00 -8.709609375000000000e+03 4.191643417738321054e-01 5.147944379472105814e-01 8.997157597561989961e-01 3.344637189315271542e-01
0.000000000000000000e+00 -8.706643554687500000e+03 3.167245496691007967e-01 6.590928880921437250e-01 8.830432252022468731e-01 3.482396310206270496e-01
0.000000000000000000e+00 -8.706271484375000000e+03 1.160189380378984225e-02 6.104111260845250797e-01 4.453736445713906145e-01 3.103751398629549518e-01
0.000000000000000000e+00 -8.706052734375000000e+03 4.593529333778509915e-01 6.892234749344068323e-01 2.644354695398155597e-01 3.468154663132777538e-01
0.000000000000000000e+00 -8.705260742187500000e+03 5.755541311432683660e-01 5.263605329875964411e-01 9.768971753387034607e-02 3.354377134127027871e-01
0.000000000000000000e+00 -8.703909179687500000e+03 1.951049012200292143e-01 7.727657948686418310e-01 5.416366986741556477e-01 3.510024780470337724e-01
0.000000000000000000e+00 -8.702884765625000000e+03 8.175990931789234306e-02 4.976257142137122669e-01 2.469603336974884877e-01 3.105722534110652022e-01
0.000000000000000000e+00 -8.699931640625000000e+03 3.572285475041536706e-01 4.962196032916900146e-01 8.082961317657534339e-01 3.434184072713991620e-01
0.000000000000000000e+00 -8.695558593750000000e+03 4.017392765159542023e-01 3.978704076885393182e-01 9.562615088730033186e-01 3.410766925898128799e-01
0.000000000000000000e+00 -8.694912109375000000e+03 1.430009169056279950e-01 9.501214327370137713e-01 3.155350945384272077e-01 3.526710479201660142e-01
0.000000000000000000e+00 -8.694710937500000000e+03 5.067648384803973283e-01 4.016933280609672474e-01 3.748626995340620383e-02 3.246723504277113648e-01
0.000000000000000000e+00 -8.694645507812500000e+03 1.325199246803561159e-01 6.460661086239530837e-01 2.080358549610422658e-01 3.110145850045201721e-01
0.000000000000000000e+00 -8.694000000000000000e+03 3.957224697905105115e-01 3.956493655474273563e-01 8.939004511392172336e-01 3.415401088182642431e-01
0.000000000000000000e+00 -8.692425781250000000e+03 3.536136222773345050e-01 5.437964048048647969e-01 4.173830680713607189e-01 3.151362722013631990e-01
0.000000000000000000e+00 -8.692013671875000000e+03 4.070019448966395448e-01 7.361863285526399903e-01 5.341642885786540562e-01 3.436666640076267987e-01
0.000000000000000000e+00 -8.691854492187500000e+03 1.099513344600441256e-01 3.172197491024519866e-01 8.619222292103556615e-02 4.356463213852788119e-01
0.000000000000000000e+00 -8.689781250000000000e+03 3.700634617600283560e-01 6.565719141670046666e-01 2.253940989714590115e-01 3.138245822205255608e-01
0.000000000000000000e+00 -8.685619140625000000e+03 4.174772597270410834e-01 7.825664321812498825e-01 2.488940581985695788e-01 3.172424274487364304e-01
0.000000000000000000e+00 -8.684238281250000000e+03 5.691130795873501347e-01 8.404498991721816026e-01 6.217912647491441458e-02 3.318285748131866164e-01
0.000000000000000000e+00 -8.683805664062500000e+03 2.056087419756379431e-01 6.807734798147423438e-01 2.205155238791633998e-01 3.499063961113215715e-01
0.000000000000000000e+00 -8.679976562500000000e+03 4.497350046343958629e-01 8.772459430284148540e-01 7.235451332070744757e-01 3.219924016891403395e-01
0.000000000000000000e+00 -8.677921875000000000e+03 4.217219479444936914e-01 7.453756940885110094e-01 6.033978736926728370e-01 3.222337207980265905e-01
0.000000000000000000e+00 -8.677538085937500000e+03 5.463085106232346000e-01 9.750173412007808738e-01 1.806718156210684878e-01 3.376216250873872449e-01
0.000000000000000000e+00 -8.677222656250000000e+03 1.904866452911524455e-02 9.430313985345225580e-01 5.951587152839274975e-01 3.120895976038207120e-01
0.000000000000000000e+00 -8.675522460937500000e+03 9.432850570069958307e-01 8.447223456648355056e-01 1.160969645344617218e-01 4.447290131373290434e-01
0.000000000000000000e+00 -8.674498046875000000e+03 4.289938461618283405e-01 5.906381670355460578e-01 1.639343172190584896e-01 3.456260824040094937e-01
0.000000000000000000e+00 -8.672509765625000000e+03 3.773898662889545452e-01 6.289687883650764144e-01 6.551002056220556202e-01 3.412624473322720675e-01
0.000000000000000000e+00 -8.672162109375000000e+03 1.577105437069237226e-01 8.370480167680877104e-01 4.158626861647206630e-01 3.492411428770232362e-01
0.000000000000000000e+00 -8.672139648437500000e+03 1.737069079227747670e-01 8.791294538714609086e-01 4.973239461818980134e-01 3.124050022239669433e-01
0.000000000000000000e+00 -8.670281250000000000e+03 4.151033069203821091e-01 6.174413501465820797e-01 9.648200587931077266e-02 3.461434005743146969e-01
0.000000000000000000e+00 -8.669631835937500000e+03 8.833060881031995493e-02 5.289102594279566638e-01 7.466640477819442845e-01 3.125625099025592935e-01
0.000000000000000000e+00 -8.669316406250000000e+03 3.438023221462569445e-01 7.439465663895371561e-01 3.934413304802685252e-01 3.459610542176657644e-01
0.000000000000000000e+00 -8.669266601562500000e+03 4.441043024573642084e-01 9.610538378874705634e-01 7.878422699269016505e-01 3.233215069769973526e-01
0.000000000000000000e+00 -8.664882812500000000e+03 3.010532285613938264e-01 8.956592899652425777e-01 9.611744449887293928e-02 3.128532017962711853e-01
0.000000000000000000e+00 -8.662859375000000000e+03 3.820976519180729891e-01 5.579131240204653341e-01 5.306402163478430856e-01 3.420334598372862800e-01
0.000000000000000000e+00 -8.662771484375000000e+03 9.698051490873079716e-01 5.682202282458507225e-01 1.016820743300921315e-01 4.367615451934994120e-01
0.000000000000000000e+00 -8.662367187500000000e+03 4.461466034719446805e-01 8.293905453043526332e-01 6.953114713283606863e-01 3.242938855824388789e-01
0.000000000000000000e+00 -8.661458984375000000e+03 4.101531232782519298e-01 4.771698455434703057e-01 9.430013196777585760e-01 3.382332151827863731e-01
0.000000000000000000e+00 -8.661180664062500000e+03 4.111856598911520777e-01 9.449693211219851730e-01 6.645755384266578414e-01 3.395769191430485501e-01
0.000000000000000000e+00 -8.660651367187500000e+03 2.445674244541218290e-01 8.200077202112335817e-01 3.645808856049016500e-01 3.131365353495305648e-01
0.000000000000000000e+00 -8.659394531250000000e+03 2.056606505704303700e-01 9.515287655710991110e-01 9.431733037327515445e-01 3.132179644643070526e-01
0.000000000000000000e+00 -8.658125000000000000e+03 2.857161908332280786e-01 4.138762900501381514e-01 2.867302125321405937e-01 3.159816104576084195e-01
0.000000000000000000e+00 -8.655306640625000000e+03 4.935626140714854948e-03 4.806586408833433133e-01 6.401395394989627396e-01 3.135003920167196423e-01
0.000000000000000000e+00 -8.648072265625000000e+03 4.794955837857688419e-01 5.485609631970739253e-01 1.783366937990459311e-01 3.234857895787828230e-01
0.000000000000000000e+00 -8.643489257812500000e+03 4.185651538891044243e-01 5.554058674482225122e-01 6.736405550478405946e-01 3.289411820098288031e-01
0.000000000000000000e+00 -8.643371093750000000e+03 4.829296233286577422e-01 7.640543659167547963e-01 1.854248426141247297e-01 3.256336693444957797e-01
0.000000000000000000e+00 -8.643357421875000000e+03 4.384607453198026139e-01 9.987174160496884445e-01 6.484865676623793318e-01 3.280226370540110237e-01
0.000000000000000000e+00 -8.643103515625000000e+03 4.513925862467365047e-01 7.171241329224647965e-01 5.073800388818572316e-02 3.433383258946139938e-01
0.000000000000000000e+00 -8.642802734375000000e+03 9.952438426555164641e-01 8.408588956672764514e-01 3.795817212733224588e-01 6.960825027388206632e-01
0.000000000000000000e+00 -8.641978515625000000e+03 2.093494091803597135e-01 4.511694972433762940e-01 8.412207190008592628e-01 3.200059203366444338e-01
0.000000000000000000e+00 -8.640854492187500000e+03 8.725712124812364801e-01 7.877453396899083415e-01 9.459659986068101878e-01 3.844166087148573885e-01
0.000000000000000000e+00 -8.639392578125000000e+03 1.157930402881005572e-01 6.447026934292813261e-01 4.597901127449316450e-01 3.472211130591554840e-01
0.000000000000000000e+00 -8.638915039062500000e+03 1.383881349602661404e-01 5.775444979311282756e-01 3.622421324934127496e-01 3.146044217902976836e-01
0.000000000000000000e+00 -8.635937500000000000e+03 3.576890314229406176e-01 7.924054389982098101e-01 7.183800202932011381e-01 3.199243936413329603e-01
0.000000000000000000e+00 -8.634358398437500000e+03 4.819696999547572469e-01 9.766184964289371662e-01 2.036475478979087317e-01 3.354685737905503951e-01
0.000000000000000000e+00 -8.633387695312500000e+03 9.122869171312563141e-01 6.959845597369592740e-01 5.785519092842518196e-01 4.955591578362423810e-01
0.000000000000000000e+00 -8.632272460937500000e+03 1.679209449549327049e-01 5.992105940452259194e-01 9.303502611995668747e-01 3.150789945336217590e-01
0.000000000000000000e+00 -8.629129882812500000e+03 8.481563986165614466e-01 4.802247949592057807e-01 5.192581052588073343e-01 3.884755858833829345e-01
0.000000000000000000e+00 -8.628782226562500000e+03 3.007140658708119529e-01 5.721254343060029335e-01 3.402513376762581476e-01 3.161043509289462872e-01
0.000000000000000000e+00 -8.626682617187500000e+03 3.422546509671442472e-01 9.522459829621630067e-01 9.439598215891917832e-01 3.208832351310433317e-01
0.000000000000000000e+00 -8.624182617187500000e+03 2.245866834555944047e-01 9.823079495780677739e-01 9.298511640364027775e-01 3.156748907261887060e-01
0.000000000000000000e+00 -8.623478515625000000e+03 2.726583289648594199e-01 7.391796874974975173e-01 2.295823468729676353e-01 3.157279218689068578e-01
0.000000000000000000e+00 -8.621536132812500000e+03 3.744047522897712144e-01 5.895044767742297909e-01 5.870579313450612347e-01 3.366182849972170210e-01
0.000000000000000000e+00 -8.619481445312500000e+03 2.571425682707401128e-01 6.174250584452430912e-01 5.156764547377844510e-01 3.458542198934624334e-01
0.000000000000000000e+00 -8.618521484375000000e+03 1.529680768153155457e-01 3.931067770072415035e-01 7.957631443921800996e-01 3.453505318150273951e-01
0.000000000000000000e+00 -8.616940429687500000e+03 1.650410764457802548e-01 9.718143008288765428e-01 1.765437400642725363e-01 3.485702915439675698e-01
0.000000000000000000e+00 -8.616734375000000000e+03 3.039198191890665202e-01 6.495186742412502046e-01 7.485993229460252696e-01 3.220184234137245527e-01
0.000000000000000000e+00 -8.616521484375000000e+03 1.705904356138235878e-01 9.335588218360661994e-01 8.025671888397239995e-01 3.456454296521070946e-01
0.000000000000000000e+00 -8.614379882812500000e+03 4.369431516267654469e-01 6.909846815460923830e-01 1.559895042175343249e-01 3.397648390184702105e-01
0.000000000000000000e+00 -8.614152343750000000e+03 3.052486106676173261e-01 3.866002868997758801e-01 3.427016805716146530e-01 3.242092695733022056e-01
0.000000000000000000e+00 -8.613959960937500000e+03 2.551086234122016405e-01 7.379675379094884358e-01 6.346238483194014401e-01 3.454587802208318736e-01
0.000000000000000000e+00 -8.613832031250000000e+03 1.517242931680351514e-02 9.198875590175702444e-01 9.329828392410894899e-01 3.454489812973764451e-01
0.000000000000000000e+00 -8.613650390625000000e+03 4.638702402915443335e-01 7.571070640875410263e-01 1.050476441749714773e-03 3.225654362502733408e-01
0.000000000000000000e+00 -8.613588867187500000e+03 3.629371834948992293e-01 3.357574616517347010e-01 4.238539303066174435e-01 4.439852689663631446e-01
0.000000000000000000e+00 -8.611458007812500000e+03 2.437952739460125251e-03 4.970655097931309108e-01 5.265039273622885707e-01 3.452687346142658820e-01
0.000000000000000000e+00 -8.609383789062500000e+03 9.139356271339559301e-01 8.139997607581994643e-01 8.340070816723881286e-01 5.086446835059320604e-01
0.000000000000000000e+00 -8.609015625000000000e+03 3.054265528644919403e-01 3.861003421080989595e-01 9.440348355750887155e-01 3.382278162349491302e-01
0.000000000000000000e+00 -8.608455078125000000e+03 3.479849849673962714e-01 6.599822049421126824e-01 6.651159111400306578e-01 3.400908605688086617e-01
0.000000000000000000e+00 -8.607833007812500000e+03 1.054021224720950167e-01 6.179559674475531006e-01 6.405821375276586904e-01 3.169518070620320760e-01
0.000000000000000000e+00 -8.607323242187500000e+03 3.539583832046030443e-01 7.563344914376076700e-01 2.245037304527847111e-01 3.205726845823261284e-01
0.000000000000000000e+00 -8.605902343750000000e+03 1.275046575387512870e-01 9.387910857791001984e-01 8.975049799764056591e-01 3.448532117398414032e-01
0.000000000000000000e+00 -8.603887695312500000e+03 4.339829882413491768e-01 6.684558249644506622e-01 2.888345176292209660e-01 3.330079367364571219e-01
0.000000000000000000e+00 -8.603529296875000000e+03 4.488130613421783544e-01 7.627712931387422568e-01 1.771845051330059873e-01 3.257161695998713746e-01
0.000000000000000000e+00 -8.603471679687500000e+03 6.963292436136114816e-02 7.489576483489590597e-01 7.332051276953267527e-01 3.446655883955220823e-01
0.000000000000000000e+00 -8.601824218750000000e+03 2.331253095920041707e-01 3.866579534465206525e-01 1.261854602708007977e-01 3.432485110155788499e-01
0.000000000000000000e+00 -8.600719726562500000e+03 3.382514396151650171e-01 8.831373375306683648e-01 5.259946688402731274e-01 3.390706125124188786e-01
0.000000000000000000e+00 -8.600367187500000000e+03 2.253874042508561271e-01 8.478384364417004271e-01 9.124698441856343711e-01 3.444224359779032296e-01
0.000000000000000000e+00 -8.599162109375000000e+03 1.950127176029295972e-01 7.402683958181073276e-01 1.898079039474523944e-01 3.443261605308458595e-01
0.000000000000000000e+00 -8.598519531250000000e+03 2.946855619816076688e-01 6.524897766907558072e-01 4.313148253669044641e-01 3.177967994545177755e-01
0.000000000000000000e+00 -8.597713867187500000e+03 2.399527345523542188e-01 4.709998956744674281e-01 5.526526608224774373e-01 3.406006617354906396e-01
0.000000000000000000e+00 -8.597588867187500000e+03 2.018471835942449166e-01 6.359881709943426831e-01 3.483533942015917262e-01 3.178117919760264920e-01
0.000000000000000000e+00 -8.597343750000000000e+03 3.647692212922596378e-01 7.971907771159747469e-01 5.664220011176640535e-01 3.385360554970523461e-01
0.000000000000000000e+00 -8.596428710937500000e+03 3.012213667742291712e-01 9.712463231517011186e-01 8.850331110138156543e-01 3.248891466237195935e-01
0.000000000000000000e+00 -8.595763671875000000e+03 4.667215587195306936e-01 3.870733044204389683e-01 1.429803953088171209e-02 3.372662804736576980e-01
0.000000000000000000e+00 -8.595659179687500000e+03 1.195455404566055924e-01 9.763892615420158849e-01 2.623911915262987504e-01 3.133450506729474894e-01
0.000000000000000000e+00 -8.595649414062500000e+03 8.775537632629638596e-01 7.564320161170536849e-01 5.070830543425395298e-01 3.913179938029002214e-01
0.000000000000000000e+00 -8.593537109375000000e+03 9.922003818206630577e-01 7.376025258120191275e-01 6.773954200013502236e-01 7.884235086135239490e-01
0.000000000000000000e+00 -8.592948242187500000e+03 2.429621079965491592e-01 3.566129069026692244e-01 7.723848189893389726e-02 3.545574364611018270e-01
0.000000000000000000e+00 -8.592826171875000000e+03 4.678235012701639217e-01 3.487031441447937530e-01 7.356781407034342912e-01 3.559555815169704873e-01
0.000000000000000000e+00 -8.592218750000000000e+03 2.638803237207132391e-01 4.680432735600921212e-01 6.895659946644211447e-01 3.264430464207839222e-01
0.000000000000000000e+00 -8.591813476562500000e+03 2.575955852196876172e-02 3.015228265355607284e-01 5.120364119430931282e-01 4.863301156078350118e-01
0.000000000000000000e+00 -8.591115234375000000e+03 3.814627427398039616e-01 9.222905362698284870e-01 4.083172107074525270e-01 3.379352152772674422e-01
0.000000000000000000e+00 -8.589667968750000000e+03 3.257615690653946627e-01 4.938606426145470962e-01 8.403101115586121272e-01 3.368290718865507571e-01
0.000000000000000000e+00 -8.588753906250000000e+03 2.724373000141099288e-01 4.690758748582806170e-01 8.069646530623173497e-01 3.272336695928989014e-01
0.000000000000000000e+00 -8.588039062500000000e+03 1.949288939248342567e-01 4.503990775019093284e-01 8.857604981791353804e-01 3.350811646761210350e-01
0.000000000000000000e+00 -8.587675781250000000e+03 1.932275788369974823e-02 3.183490089630031106e-01 5.912618027266438592e-01 3.354727667528789592e-01
0.000000000000000000e+00 -8.587057617187500000e+03 3.368191568203243724e-01 8.427920029055401274e-01 9.954857419622583636e-01 3.267376769204707321e-01
0.000000000000000000e+00 -8.584850585937500000e+03 4.740602836084761851e-02 7.020277167234165727e-01 8.393104752225700738e-01 3.431323847044032149e-01
0.000000000000000000e+00 -8.584498046875000000e+03 3.691677099934999040e-01 4.963272829839963096e-01 2.627421419540049152e-01 3.249291004110420600e-01
0.000000000000000000e+00 -8.583700195312500000e+03 2.588650294732305346e-01 7.484515070703694484e-01 4.119733727441193816e-01 3.190703020490431863e-01
0.000000000000000000e+00 -8.583484375000000000e+03 8.182439018407228204e-02 8.498215397891037970e-01 4.669440756698398642e-01 3.190904466935799988e-01
0.000000000000000000e+00 -8.583326171875000000e+03 3.059112653318080133e-01 5.647751461624631597e-01 3.302153736338608869e-01 3.417249280916666576e-01
0.000000000000000000e+00 -8.582211914062500000e+03 3.343574028537505960e-01 9.067691210917718792e-01 4.721976630630557725e-01 3.279548238542968619e-01
0.000000000000000000e+00 -8.582029296875000000e+03 2.977577675260371093e-01 8.732672216722943137e-01 2.729907310179168212e-01 3.192300158136454069e-01
0.000000000000000000e+00 -8.580666015625000000e+03 1.039485991846265112e-01 4.427288739648538307e-01 4.694173718260445938e-01 3.426598100598631236e-01
0.000000000000000000e+00 -8.579943359375000000e+03 2.185148505230244398e-01 4.617342084789541889e-01 2.485763411936910972e-01 3.196486557909767878e-01
0.000000000000000000e+00 -8.579478515625000000e+03 9.913809763710312861e-02 6.987119889223358804e-01 7.430042901858059379e-01 3.194784706172576483e-01
0.000000000000000000e+00 -8.579223632812500000e+03 3.364688129341651956e-01 7.283868159039764700e-01 7.061689646574522694e-01 3.341707656957817463e-01
0.000000000000000000e+00 -8.578893554687500000e+03 2.744444655233394537e-01 6.276804447682501342e-01 7.441479951155616224e-01 3.293116305062759874e-01
0.000000000000000000e+00 -8.577825195312500000e+03 2.438858270776341763e-01 5.781696551905611825e-01 6.977563318202100184e-01 3.299071101596234845e-01
0.000000000000000000e+00 -8.577683593750000000e+03 3.028490372877280512e-01 6.007089563995160475e-01 9.529273507163609214e-01 3.300058549607344238e-01
0.000000000000000000e+00 -8.576848632812500000e+03 3.809138135089572552e-01 7.506220720863585605e-01 6.635324840043472783e-01 3.319187705807922217e-01
0.000000000000000000e+00 -8.576525390625000000e+03 3.739654288814381333e-01 8.938062426577105812e-01 5.761699492507574849e-01 3.320236001075852483e-01
0.000000000000000000e+00 -8.575978515625000000e+03 4.085280729635997199e-01 5.709222037519824378e-01 1.519707343505148911e-01 3.275475891156657271e-01
0.000000000000000000e+00 -8.575938476562500000e+03 9.378014564805570163e-02 6.164952480832089909e-01 3.252420694277151636e-01 3.423258932987631731e-01
0.000000000000000000e+00 -8.575266601562500000e+03 6.254793063416642651e-01 3.260826875482788489e-01 5.588749218259801976e-01 7.845945998317753745e-01
0.000000000000000000e+00 -8.574773437500000000e+03 3.168398752854900691e-01 9.009805676606822411e-01 9.791774402944608546e-02 3.199352796168245527e-01
0.000000000000000000e+00 -8.573396484375000000e+03 3.550052502812344191e-01 7.341095238301856840e-01 6.703205053174943195e-02 3.389047062986338954e-01
0.000000000000000000e+00 -8.573373046875000000e+03 3.716466306923722485e-01 5.303846092714349370e-01 2.752000869362981605e-01 3.363866245087993034e-01
0.000000000000000000e+00 -8.568402343750000000e+03 1.213614854071748406e-01 4.290781787891914112e-01 9.111419272320007146e-01 3.413981344509775528e-01
0.000000000000000000e+00 -8.568076171875000000e+03 9.033182951381123482e-01 8.218548342575613397e-01 5.555360169474433674e-01 3.915683008948301902e-01
0.000000000000000000e+00 -8.566644531250000000e+03 9.599961728853171339e-01 5.790685862146940366e-01 8.944561938474860918e-01 5.970516811126068690e-01
0.000000000000000000e+00 -8.566035156250000000e+03 2.883775826680613497e-01 9.585167509864124247e-01 1.657911876117154071e-01 3.208805256638584957e-01
0.000000000000000000e+00 -8.563573242187500000e+03 2.969416167546957697e-01 4.747769608421309462e-01 3.063191979821386912e-01 3.242964052856021073e-01
0.000000000000000000e+00 -8.562547851562500000e+03 1.648694458778265926e-01 9.718720091558019636e-01 7.210722846047372681e-01 3.212758277557262732e-01
0.000000000000000000e+00 -8.561763671875000000e+03 3.127519029567361608e-01 5.447131073972587556e-01 1.157805329371720537e-01 3.396684719996523327e-01
0.000000000000000000e+00 -8.561097656250000000e+03 9.546361271783421198e-02 4.147477994990965700e-01 7.367095605760057841e-01 3.219191964486288748e-01
0.000000000000000000e+00 -8.560016601562500000e+03 4.042764828802146715e-01 3.249130658849527231e-01 5.734728046736384810e-01 3.965554723084261379e-01
0.000000000000000000e+00 -8.557242187500000000e+03 1.216737909878833346e-01 5.310567488984463402e-01 7.609691331742152176e-01 3.219073709531554695e-01
0.000000000000000000e+00 -8.557209960937500000e+03 3.808706152728272842e-01 7.791389994940098873e-01 4.394094829851591388e-02 3.269750520916328007e-01
0.000000000000000000e+00 -8.556431640625000000e+03 5.139726094350272056e-02 5.375439677756875811e-01 8.279333659387573263e-01 3.403269431037934112e-01
0.000000000000000000e+00 -8.556343750000000000e+03 2.892830627219470374e-01 8.445575562973731687e-01 5.487988794974102413e-01 3.220176892233355126e-01
0.000000000000000000e+00 -8.552418945312500000e+03 2.561585864522328837e-01 4.019064068507729459e-01 2.440397118391794962e-01 3.359645767708155928e-01
0.000000000000000000e+00 -8.551876953125000000e+03 3.545073642354211740e-01 9.798220777586543750e-01 1.467119729120636151e-01 3.326164563695199750e-01
0.000000000000000000e+00 -8.551450195312500000e+03 2.183875925220243319e-01 7.714782496658169064e-01 1.556290674314336764e-01 3.397468272148792545e-01
0.000000000000000000e+00 -8.551325195312500000e+03 3.181442541022774240e-01 4.753935030403648732e-01 1.546210102817012766e-01 3.264599380631920678e-01
0.000000000000000000e+00 -8.549879882812500000e+03 1.291156232306323037e-02 4.176155290864002056e-01 7.141336471159558386e-01 3.391604099266648520e-01
0.000000000000000000e+00 -8.549764648437500000e+03 9.815280140626255756e-01 9.791604967470963761e-01 9.726117639427778183e-02 4.030504585372636228e-01
0.000000000000000000e+00 -8.548758789062500000e+03 9.259486786651638379e-01 8.917224406299668615e-01 6.003542201145151136e-02 3.699398425701714288e-01
0.000000000000000000e+00 -8.548309570312500000e+03 2.908198646098603124e-01 9.705919936151536920e-01 7.467029706768508746e-01 3.230756813357708035e-01
